0.0 7.0 0.001 5.0 0.001 6.0
0.0400801603206 7.00000007408 0.000922964414479 5.00000000938 0.0010408947754 5.99999991653
0.0801603206413 7.00000013716 0.000851868633405 5.00000003673 0.00108346149586 5.99999982611
0.120240480962 7.00000019088 0.000786254622508 5.00000008099 0.00112776822452 5.99999972814
0.160320641283 7.00000023665 0.000725689827958 5.00000014136 0.00117388757343 5.99999962198
0.200400801603 7.00000027564 0.000669791486109 5.00000021739 0.00122189306124 5.99999950697
0.240480961924 7.00000030886 0.000618197171621 5.00000030878 0.00127186147567 5.99999938236
0.280561122244 7.00000033718 0.000570575573426 5.00000041548 0.0013238732085 5.99999924735
0.320641282565 7.0000003613 0.000526621491886 5.00000053763 0.00137801182933 5.99999910107
0.360721442886 7.00000038186 0.00048605260246 5.00000067556 0.00143436430871 5.99999894258
0.400801603206 7.00000039937 0.00044860966368 5.00000082976 0.00149302130684 5.99999877087
0.440881763527 7.00000041428 0.000414052331554 5.0000010009 0.00155407715684 5.99999858483
0.480961923848 7.00000042698 0.000382157095942 5.00000118977 0.00161762978786 5.99999838325
0.521042084168 7.0000004378 0.000352718461346 5.00000139735 0.00168378134756 5.99999816486
0.561122244489 7.00000044701 0.0003255478227 5.00000162475 0.00175263804139 5.99999792823
0.60120240481 7.00000045487 0.000300469802448 5.00000187327 0.00182431058885 5.99999767186
0.64128256513 7.00000046156 0.000277323687697 5.00000214436 0.00189891408864 5.99999739409
0.681362725451 7.00000046726 0.000255958804954 5.00000243963 0.00197656882614 5.99999709311
0.721442885772 7.00000047213 0.000236238699379 5.00000276089 0.00205739948439 5.99999676698
0.761523046092 7.00000047627 0.000218038523018 5.00000311009 0.00214153553614 5.99999641364
0.801603206413 7.00000047979 0.000201243067345 5.00000348935 0.00222911155541 5.99999603086
0.841683366733 7.00000048276 0.000185745737421 5.00000390109 0.0023202683742 5.99999561615
0.881763527054 7.00000048527 0.000171446622154 5.00000434791 0.00241515268144 5.99999516682
0.921843687375 7.00000048738 0.000158250792547 5.00000483263 0.00251391701475 5.99999467999
0.961923847695 7.00000048919 0.000146066893286 5.00000535827 0.00261672025787 5.99999415254
1.00200400802 7.00000049078 0.000134813120658 5.00000592816 0.00272372770124 5.99999358106
1.04208416834 7.00000049215 0.000124422999576 5.00000654597 0.00283511110784 5.99999296188
1.08216432866 7.00000049332 0.000114833663184 5.00000721566 0.00295104923877 5.99999229102
1.12224448898 7.00000049429 0.000105987104871 5.00000794152 0.00307172816854 5.99999156419
1.1623246493 7.00000049512 9.782396111e-05 5.00000872821 0.00319734192885 5.99999077668
1.20240480962 7.00000049581 9.02904373266e-05 5.00000958074 0.00332809225796 5.99998992344
1.24248496994 7.00000049642 8.33361967042e-05 5.00001050457 0.00346418911326 5.99998899901
1.28256513026 7.00000049693 7.69176728227e-05 5.00001150565 0.00360585119791 5.99998799742
1.32264529058 7.00000049737 7.09932454659e-05 5.0000125904 0.00375330602197 5.99998691223
1.3627254509 7.00000049774 6.5524206446e-05 5.00001376577 0.00390679032677 5.99998573648
1.40280561122 7.00000049806 6.04759351637e-05 5.00001503933 0.00406655073984 5.9999844626
1.44288577154 7.00000049833 5.58165280491e-05 5.00001641927 0.00423284382665 5.9999830824
1.48296593186 7.00000049856 5.15166814204e-05 5.00001791441 0.00440593651907 5.99998158703
1.52304609218 7.00000049876 4.75486210867e-05 5.00001953439 0.00458610691399 5.99997996685
